Result,Precision,Recall
CACM-2651,1.0,0.08333333333333333
CACM-1861,1.0,0.16666666666666666
CACM-2940,0.6666666666666666,0.16666666666666666
CACM-3105,0.5,0.16666666666666666
CACM-3103,0.4,0.16666666666666666
CACM-2956,0.3333333333333333,0.16666666666666666
CACM-3031,0.42857142857142855,0.25
CACM-2254,0.375,0.25
CACM-2958,0.3333333333333333,0.25
CACM-2684,0.3,0.25
CACM-1902,0.2727272727272727,0.25
CACM-2265,0.3333333333333333,0.3333333333333333
CACM-2470,0.3076923076923077,0.3333333333333333
CACM-2406,0.2857142857142857,0.3333333333333333
CACM-2078,0.26666666666666666,0.3333333333333333
CACM-2957,0.25,0.3333333333333333
CACM-2931,0.23529411764705882,0.3333333333333333
CACM-1626,0.2222222222222222,0.3333333333333333
CACM-2785,0.21052631578947367,0.3333333333333333
CACM-2082,0.2,0.3333333333333333
CACM-2705,0.19047619047619047,0.3333333333333333
CACM-1835,0.18181818181818182,0.3333333333333333
CACM-2699,0.17391304347826086,0.3333333333333333
CACM-2126,0.20833333333333334,0.4166666666666667
CACM-2717,0.2,0.4166666666666667
CACM-2341,0.19230769230769232,0.4166666666666667
CACM-2546,0.18518518518518517,0.4166666666666667
CACM-2264,0.17857142857142858,0.4166666666666667
CACM-1678,0.1724137931034483,0.4166666666666667
CACM-0527,0.16666666666666666,0.4166666666666667
CACM-1703,0.16129032258064516,0.4166666666666667
CACM-1213,0.15625,0.4166666666666667
CACM-2558,0.18181818181818182,0.5
CACM-1463,0.17647058823529413,0.5
CACM-2941,0.2,0.5833333333333334
CACM-1002,0.19444444444444445,0.5833333333333334
CACM-1491,0.1891891891891892,0.5833333333333334
CACM-0618,0.18421052631578946,0.5833333333333334
CACM-2632,0.20512820512820512,0.6666666666666666
CACM-2320,0.2,0.6666666666666666
CACM-3101,0.1951219512195122,0.6666666666666666
CACM-2317,0.21428571428571427,0.75
CACM-1783,0.20930232558139536,0.75
CACM-1262,0.20454545454545456,0.75
CACM-1869,0.2,0.75
CACM-1379,0.1956521739130435,0.75
CACM-2732,0.19148936170212766,0.75
CACM-3006,0.1875,0.75
CACM-2152,0.1836734693877551,0.75
CACM-2002,0.18,0.75
CACM-2314,0.17647058823529413,0.75
CACM-2081,0.17307692307692307,0.75
CACM-0867,0.16981132075471697,0.75
CACM-1467,0.16666666666666666,0.75
CACM-2950,0.16363636363636364,0.75
CACM-0972,0.16071428571428573,0.75
CACM-2527,0.15789473684210525,0.75
CACM-1552,0.15517241379310345,0.75
CACM-0205,0.15254237288135594,0.75
CACM-2083,0.15,0.75
CACM-2051,0.14754098360655737,0.75
CACM-3150,0.14516129032258066,0.75
CACM-1470,0.14285714285714285,0.75
CACM-1323,0.140625,0.75
CACM-2939,0.15384615384615385,0.8333333333333334
CACM-1033,0.15151515151515152,0.8333333333333334
CACM-1390,0.14925373134328357,0.8333333333333334
CACM-2201,0.14705882352941177,0.8333333333333334
CACM-2299,0.14492753623188406,0.8333333333333334
CACM-1206,0.14285714285714285,0.8333333333333334
CACM-2084,0.14084507042253522,0.8333333333333334
CACM-1911,0.1388888888888889,0.8333333333333334
CACM-1180,0.136986301369863,0.8333333333333334
CACM-1469,0.13513513513513514,0.8333333333333334
CACM-2873,0.13333333333333333,0.8333333333333334
CACM-3171,0.13157894736842105,0.8333333333333334
CACM-1282,0.12987012987012986,0.8333333333333334
CACM-1237,0.1282051282051282,0.8333333333333334
CACM-1485,0.12658227848101267,0.8333333333333334
CACM-2937,0.125,0.8333333333333334
CACM-3167,0.12345679012345678,0.8333333333333334
CACM-0630,0.12195121951219512,0.8333333333333334
CACM-3013,0.12048192771084337,0.8333333333333334
CACM-0409,0.11904761904761904,0.8333333333333334
CACM-1098,0.11764705882352941,0.8333333333333334
CACM-2316,0.11627906976744186,0.8333333333333334
CACM-2898,0.11494252873563218,0.8333333333333334
CACM-2192,0.11363636363636363,0.8333333333333334
CACM-2723,0.11235955056179775,0.8333333333333334
CACM-2799,0.1111111111111111,0.8333333333333334
CACM-1426,0.10989010989010989,0.8333333333333334
CACM-1210,0.10869565217391304,0.8333333333333334
CACM-2295,0.10752688172043011,0.8333333333333334
CACM-2731,0.10638297872340426,0.8333333333333334
CACM-0961,0.10526315789473684,0.8333333333333334
CACM-1214,0.10416666666666667,0.8333333333333334
CACM-2138,0.10309278350515463,0.8333333333333334
CACM-2886,0.10204081632653061,0.8333333333333334
CACM-2178,0.10101010101010101,0.8333333333333334
CACM-1135,0.1,0.8333333333333334
