Result,Precision,Recall
CACM-2765,1.0,0.038461538461538464
CACM-2452,1.0,0.07692307692307693
CACM-2318,0.6666666666666666,0.07692307692307693
CACM-2969,0.75,0.11538461538461539
CACM-2716,0.8,0.15384615384615385
CACM-1976,0.6666666666666666,0.15384615384615385
CACM-2816,0.7142857142857143,0.19230769230769232
CACM-3137,0.75,0.23076923076923078
CACM-2680,0.7777777777777778,0.2692307692307692
CACM-2988,0.7,0.2692307692307692
CACM-2359,0.7272727272727273,0.3076923076923077
CACM-2812,0.6666666666666666,0.3076923076923077
CACM-2375,0.6153846153846154,0.3076923076923077
CACM-2849,0.5714285714285714,0.3076923076923077
CACM-2114,0.5333333333333333,0.3076923076923077
CACM-2631,0.5,0.3076923076923077
CACM-3002,0.5294117647058824,0.34615384615384615
CACM-0855,0.5,0.34615384615384615
CACM-2437,0.47368421052631576,0.34615384615384615
CACM-2542,0.45,0.34615384615384615
CACM-2951,0.42857142857142855,0.34615384615384615
CACM-2888,0.4090909090909091,0.34615384615384615
CACM-3128,0.391304347826087,0.34615384615384615
CACM-1267,0.375,0.34615384615384615
CACM-1652,0.36,0.34615384615384615
CACM-2344,0.34615384615384615,0.34615384615384615
CACM-2957,0.3333333333333333,0.34615384615384615
CACM-2926,0.32142857142857145,0.34615384615384615
CACM-1695,0.3103448275862069,0.34615384615384615
CACM-1908,0.3,0.34615384615384615
CACM-3181,0.2903225806451613,0.34615384615384615
CACM-1680,0.28125,0.34615384615384615
CACM-3134,0.2727272727272727,0.34615384615384615
CACM-2978,0.2647058823529412,0.34615384615384615
CACM-1699,0.2571428571428571,0.34615384615384615
CACM-1226,0.25,0.34615384615384615
CACM-2374,0.24324324324324326,0.34615384615384615
CACM-0068,0.23684210526315788,0.34615384615384615
CACM-3090,0.23076923076923078,0.34615384615384615
CACM-3089,0.225,0.34615384615384615
CACM-2319,0.21951219512195122,0.34615384615384615
CACM-3136,0.21428571428571427,0.34615384615384615
CACM-2859,0.20930232558139536,0.34615384615384615
CACM-2253,0.20454545454545456,0.34615384615384615
CACM-1271,0.2,0.34615384615384615
CACM-1412,0.1956521739130435,0.34615384615384615
CACM-2928,0.19148936170212766,0.34615384615384615
CACM-1719,0.1875,0.34615384615384615
CACM-2949,0.1836734693877551,0.34615384615384615
CACM-1344,0.18,0.34615384615384615
CACM-2669,0.19607843137254902,0.38461538461538464
CACM-0397,0.19230769230769232,0.38461538461538464
CACM-3070,0.18867924528301888,0.38461538461538464
CACM-2140,0.2037037037037037,0.4230769230769231
CACM-3012,0.2,0.4230769230769231
CACM-2133,0.19642857142857142,0.4230769230769231
CACM-2862,0.19298245614035087,0.4230769230769231
CACM-0696,0.1896551724137931,0.4230769230769231
CACM-1957,0.1864406779661017,0.4230769230769231
CACM-1334,0.18333333333333332,0.4230769230769231
CACM-2518,0.18032786885245902,0.4230769230769231
CACM-3103,0.1774193548387097,0.4230769230769231
CACM-1711,0.1746031746031746,0.4230769230769231
CACM-1194,0.171875,0.4230769230769231
CACM-2245,0.16923076923076924,0.4230769230769231
CACM-2493,0.18181818181818182,0.46153846153846156
CACM-1032,0.1791044776119403,0.46153846153846156
CACM-0104,0.17647058823529413,0.46153846153846156
CACM-2188,0.17391304347826086,0.46153846153846156
CACM-2991,0.17142857142857143,0.46153846153846156
CACM-3082,0.16901408450704225,0.46153846153846156
CACM-1341,0.16666666666666666,0.46153846153846156
CACM-2358,0.1643835616438356,0.46153846153846156
CACM-2964,0.17567567567567569,0.5
CACM-2092,0.17333333333333334,0.5
CACM-2451,0.17105263157894737,0.5
CACM-2900,0.18181818181818182,0.5384615384615384
CACM-1534,0.1794871794871795,0.5384615384615384
CACM-0972,0.17721518987341772,0.5384615384615384
CACM-3087,0.175,0.5384615384615384
CACM-1938,0.1728395061728395,0.5384615384615384
CACM-2406,0.17073170731707318,0.5384615384615384
CACM-3011,0.1686746987951807,0.5384615384615384
CACM-3028,0.16666666666666666,0.5384615384615384
CACM-2896,0.16470588235294117,0.5384615384615384
CACM-2537,0.16279069767441862,0.5384615384615384
CACM-2424,0.16091954022988506,0.5384615384615384
CACM-1653,0.1590909090909091,0.5384615384615384
CACM-2111,0.15730337078651685,0.5384615384615384
CACM-2984,0.15555555555555556,0.5384615384615384
CACM-1519,0.15384615384615385,0.5384615384615384
CACM-3119,0.15217391304347827,0.5384615384615384
CACM-1033,0.15053763440860216,0.5384615384615384
CACM-3047,0.14893617021276595,0.5384615384615384
CACM-2777,0.14736842105263157,0.5384615384615384
CACM-2134,0.14583333333333334,0.5384615384615384
CACM-1808,0.14432989690721648,0.5384615384615384
CACM-2741,0.14285714285714285,0.5384615384615384
CACM-2541,0.1414141414141414,0.5384615384615384
CACM-1923,0.14,0.5384615384615384
