Result,Precision,Recall
CACM-2826,0.0,0.0
CACM-2828,0.5,0.3333333333333333
CACM-1397,0.3333333333333333,0.3333333333333333
CACM-0695,0.25,0.3333333333333333
CACM-0435,0.2,0.3333333333333333
CACM-2230,0.16666666666666666,0.3333333333333333
CACM-2721,0.14285714285714285,0.3333333333333333
CACM-0242,0.125,0.3333333333333333
CACM-1543,0.2222222222222222,0.6666666666666666
CACM-2931,0.2,0.6666666666666666
CACM-1517,0.18181818181818182,0.6666666666666666
CACM-0492,0.16666666666666666,0.6666666666666666
CACM-0531,0.15384615384615385,0.6666666666666666
CACM-1046,0.14285714285714285,0.6666666666666666
CACM-1014,0.13333333333333333,0.6666666666666666
CACM-2712,0.125,0.6666666666666666
CACM-0616,0.11764705882352941,0.6666666666666666
CACM-1341,0.1111111111111111,0.6666666666666666
CACM-0605,0.10526315789473684,0.6666666666666666
CACM-1867,0.1,0.6666666666666666
CACM-3033,0.09523809523809523,0.6666666666666666
CACM-1664,0.09090909090909091,0.6666666666666666
CACM-1623,0.08695652173913043,0.6666666666666666
CACM-2176,0.08333333333333333,0.6666666666666666
CACM-1634,0.08,0.6666666666666666
CACM-1770,0.07692307692307693,0.6666666666666666
CACM-1885,0.07407407407407407,0.6666666666666666
CACM-1113,0.07142857142857142,0.6666666666666666
CACM-2305,0.06896551724137931,0.6666666666666666
CACM-0670,0.06666666666666667,0.6666666666666666
CACM-0276,0.06451612903225806,0.6666666666666666
CACM-2804,0.0625,0.6666666666666666
CACM-1009,0.06060606060606061,0.6666666666666666
CACM-0417,0.058823529411764705,0.6666666666666666
CACM-0281,0.05714285714285714,0.6666666666666666
CACM-2873,0.05555555555555555,0.6666666666666666
CACM-0971,0.05405405405405406,0.6666666666666666
CACM-2671,0.05263157894736842,0.6666666666666666
CACM-2306,0.05128205128205128,0.6666666666666666
CACM-3188,0.05,0.6666666666666666
CACM-1938,0.04878048780487805,0.6666666666666666
CACM-2582,0.047619047619047616,0.6666666666666666
CACM-1234,0.046511627906976744,0.6666666666666666
CACM-2389,0.045454545454545456,0.6666666666666666
CACM-1365,0.044444444444444446,0.6666666666666666
CACM-3198,0.043478260869565216,0.6666666666666666
CACM-2424,0.0425531914893617,0.6666666666666666
CACM-2753,0.041666666666666664,0.6666666666666666
CACM-3035,0.04081632653061224,0.6666666666666666
CACM-2078,0.06,1.0
CACM-2254,0.058823529411764705,1.0
CACM-2572,0.057692307692307696,1.0
CACM-1698,0.05660377358490566,1.0
CACM-0530,0.05555555555555555,1.0
CACM-1148,0.05454545454545454,1.0
CACM-1398,0.05357142857142857,1.0
CACM-3148,0.05263157894736842,1.0
CACM-2307,0.05172413793103448,1.0
CACM-2553,0.05084745762711865,1.0
CACM-1925,0.05,1.0
CACM-3017,0.04918032786885246,1.0
CACM-2698,0.04838709677419355,1.0
CACM-2417,0.047619047619047616,1.0
CACM-0397,0.046875,1.0
CACM-2187,0.046153846153846156,1.0
CACM-0356,0.045454545454545456,1.0
CACM-0740,0.04477611940298507,1.0
CACM-3156,0.04411764705882353,1.0
CACM-2505,0.043478260869565216,1.0
CACM-0236,0.04285714285714286,1.0
CACM-0243,0.04225352112676056,1.0
CACM-0136,0.041666666666666664,1.0
CACM-0248,0.0410958904109589,1.0
CACM-1440,0.04054054054054054,1.0
CACM-3172,0.04,1.0
CACM-1278,0.039473684210526314,1.0
CACM-1755,0.03896103896103896,1.0
CACM-1541,0.038461538461538464,1.0
CACM-0697,0.0379746835443038,1.0
CACM-2087,0.0375,1.0
CACM-0705,0.037037037037037035,1.0
CACM-0322,0.036585365853658534,1.0
CACM-2374,0.03614457831325301,1.0
CACM-0402,0.03571428571428571,1.0
CACM-0888,0.03529411764705882,1.0
CACM-1145,0.03488372093023256,1.0
CACM-3185,0.034482758620689655,1.0
CACM-1256,0.03409090909090909,1.0
CACM-1186,0.033707865168539325,1.0
CACM-1385,0.03333333333333333,1.0
CACM-2514,0.03296703296703297,1.0
CACM-2485,0.03260869565217391,1.0
CACM-2707,0.03225806451612903,1.0
CACM-1651,0.031914893617021274,1.0
CACM-2095,0.031578947368421054,1.0
CACM-2836,0.03125,1.0
CACM-3008,0.030927835051546393,1.0
CACM-2386,0.030612244897959183,1.0
CACM-3061,0.030303030303030304,1.0
CACM-2902,0.03,1.0
