Result,Precision,Recall
CACM-3043,1.0,0.03571428571428571
CACM-2912,1.0,0.07142857142857142
CACM-1623,0.6666666666666666,0.07142857142857142
CACM-3141,0.75,0.10714285714285714
CACM-2949,0.6,0.10714285714285714
CACM-3128,0.6666666666666666,0.14285714285714285
CACM-2903,0.5714285714285714,0.14285714285714285
CACM-2890,0.5,0.14285714285714285
CACM-2865,0.5555555555555556,0.17857142857142858
CACM-2342,0.6,0.21428571428571427
CACM-1145,0.5454545454545454,0.21428571428571427
CACM-2376,0.5833333333333334,0.25
CACM-1381,0.5384615384615384,0.25
CACM-2317,0.5,0.25
CACM-2208,0.4666666666666667,0.25
CACM-1948,0.4375,0.25
CACM-2111,0.4117647058823529,0.25
CACM-2740,0.3888888888888889,0.25
CACM-2033,0.3684210526315789,0.25
CACM-1698,0.35,0.25
CACM-2871,0.3333333333333333,0.25
CACM-2905,0.3181818181818182,0.25
CACM-2424,0.30434782608695654,0.25
CACM-1135,0.2916666666666667,0.25
CACM-2795,0.28,0.25
CACM-3148,0.3076923076923077,0.2857142857142857
CACM-2306,0.2962962962962963,0.2857142857142857
CACM-2344,0.2857142857142857,0.2857142857142857
CACM-2402,0.27586206896551724,0.2857142857142857
CACM-2142,0.26666666666666666,0.2857142857142857
CACM-2716,0.25806451612903225,0.2857142857142857
CACM-1923,0.25,0.2857142857142857
CACM-2657,0.24242424242424243,0.2857142857142857
CACM-1854,0.23529411764705882,0.2857142857142857
CACM-1609,0.22857142857142856,0.2857142857142857
CACM-2950,0.2222222222222222,0.2857142857142857
CACM-3014,0.21621621621621623,0.2857142857142857
CACM-2981,0.21052631578947367,0.2857142857142857
CACM-2439,0.20512820512820512,0.2857142857142857
CACM-0616,0.2,0.2857142857142857
CACM-2646,0.1951219512195122,0.2857142857142857
CACM-3134,0.19047619047619047,0.2857142857142857
CACM-3078,0.18604651162790697,0.2857142857142857
CACM-0046,0.18181818181818182,0.2857142857142857
CACM-2674,0.17777777777777778,0.2857142857142857
CACM-1397,0.17391304347826086,0.2857142857142857
CACM-3021,0.1702127659574468,0.2857142857142857
CACM-2829,0.16666666666666666,0.2857142857142857
CACM-2276,0.16326530612244897,0.2857142857142857
CACM-2902,0.16,0.2857142857142857
CACM-2216,0.1568627450980392,0.2857142857142857
CACM-3164,0.15384615384615385,0.2857142857142857
CACM-2860,0.1509433962264151,0.2857142857142857
CACM-2895,0.16666666666666666,0.32142857142857145
CACM-2268,0.16363636363636364,0.32142857142857145
CACM-2979,0.16071428571428573,0.32142857142857145
CACM-1427,0.15789473684210525,0.32142857142857145
CACM-1665,0.15517241379310345,0.32142857142857145
CACM-2535,0.15254237288135594,0.32142857142857145
CACM-3031,0.15,0.32142857142857145
CACM-1551,0.14754098360655737,0.32142857142857145
CACM-2438,0.14516129032258066,0.32142857142857145
CACM-2016,0.14285714285714285,0.32142857142857145
CACM-2454,0.140625,0.32142857142857145
CACM-2094,0.13846153846153847,0.32142857142857145
CACM-2851,0.13636363636363635,0.32142857142857145
CACM-1440,0.13432835820895522,0.32142857142857145
CACM-2665,0.1323529411764706,0.32142857142857145
CACM-2972,0.13043478260869565,0.32142857142857145
CACM-2324,0.12857142857142856,0.32142857142857145
CACM-0595,0.1267605633802817,0.32142857142857145
CACM-2519,0.125,0.32142857142857145
CACM-3075,0.1232876712328767,0.32142857142857145
CACM-0396,0.12162162162162163,0.32142857142857145
CACM-2520,0.12,0.32142857142857145
CACM-2771,0.11842105263157894,0.32142857142857145
CACM-1160,0.11688311688311688,0.32142857142857145
CACM-1458,0.11538461538461539,0.32142857142857145
CACM-0855,0.11392405063291139,0.32142857142857145
CACM-2389,0.1125,0.32142857142857145
CACM-3006,0.1111111111111111,0.32142857142857145
CACM-2579,0.10975609756097561,0.32142857142857145
CACM-2051,0.10843373493975904,0.32142857142857145
CACM-3104,0.10714285714285714,0.32142857142857145
CACM-2581,0.10588235294117647,0.32142857142857145
CACM-1603,0.10465116279069768,0.32142857142857145
CACM-2931,0.10344827586206896,0.32142857142857145
CACM-3032,0.10227272727272728,0.32142857142857145
CACM-2541,0.10112359550561797,0.32142857142857145
CACM-2379,0.1,0.32142857142857145
CACM-2828,0.0989010989010989,0.32142857142857145
CACM-2913,0.09782608695652174,0.32142857142857145
CACM-2897,0.0967741935483871,0.32142857142857145
CACM-2904,0.09574468085106383,0.32142857142857145
CACM-2289,0.09473684210526316,0.32142857142857145
CACM-1886,0.09375,0.32142857142857145
CACM-2035,0.09278350515463918,0.32142857142857145
CACM-2327,0.09183673469387756,0.32142857142857145
CACM-2368,0.09090909090909091,0.32142857142857145
CACM-2692,0.09,0.32142857142857145
