Result,Precision,Recall
CACM-2390,1.0,0.125
CACM-3012,0.5,0.125
CACM-1514,0.3333333333333333,0.125
CACM-2990,0.25,0.125
CACM-3134,0.2,0.125
CACM-1032,0.16666666666666666,0.125
CACM-2795,0.2857142857142857,0.25
CACM-2307,0.25,0.25
CACM-0239,0.2222222222222222,0.25
CACM-0651,0.2,0.25
CACM-1457,0.18181818181818182,0.25
CACM-1699,0.16666666666666666,0.25
CACM-2882,0.15384615384615385,0.25
CACM-2985,0.14285714285714285,0.25
CACM-1959,0.13333333333333333,0.25
CACM-3177,0.125,0.25
CACM-3090,0.11764705882352941,0.25
CACM-1627,0.1111111111111111,0.25
CACM-2163,0.10526315789473684,0.25
CACM-1681,0.15,0.375
CACM-2846,0.14285714285714285,0.375
CACM-2288,0.13636363636363635,0.375
CACM-2198,0.13043478260869565,0.375
CACM-1199,0.125,0.375
CACM-1652,0.12,0.375
CACM-1236,0.11538461538461539,0.375
CACM-2561,0.14814814814814814,0.5
CACM-2947,0.14285714285714285,0.5
CACM-0440,0.13793103448275862,0.5
CACM-1935,0.13333333333333333,0.5
CACM-2631,0.12903225806451613,0.5
CACM-2318,0.125,0.5
CACM-1541,0.12121212121212122,0.5
CACM-2311,0.11764705882352941,0.5
CACM-1680,0.11428571428571428,0.5
CACM-2519,0.1111111111111111,0.5
CACM-2160,0.10810810810810811,0.5
CACM-1711,0.10526315789473684,0.5
CACM-2127,0.1282051282051282,0.625
CACM-1233,0.125,0.625
CACM-2583,0.12195121951219512,0.625
CACM-2046,0.11904761904761904,0.625
CACM-1267,0.11627906976744186,0.625
CACM-1280,0.11363636363636363,0.625
CACM-2479,0.1111111111111111,0.625
CACM-2372,0.10869565217391304,0.625
CACM-3100,0.10638297872340426,0.625
CACM-3181,0.10416666666666667,0.625
CACM-1808,0.10204081632653061,0.625
CACM-2542,0.1,0.625
CACM-2402,0.09803921568627451,0.625
CACM-0616,0.09615384615384616,0.625
CACM-2522,0.09433962264150944,0.625
CACM-2577,0.09259259259259259,0.625
CACM-2345,0.09090909090909091,0.625
CACM-3142,0.08928571428571429,0.625
CACM-2711,0.08771929824561403,0.625
CACM-2625,0.08620689655172414,0.625
CACM-1725,0.0847457627118644,0.625
CACM-2852,0.08333333333333333,0.625
CACM-1349,0.08196721311475409,0.625
CACM-1747,0.08064516129032258,0.625
CACM-2812,0.07936507936507936,0.625
CACM-2181,0.078125,0.625
CACM-2407,0.07692307692307693,0.625
CACM-2319,0.07575757575757576,0.625
CACM-1415,0.07462686567164178,0.625
CACM-2650,0.07352941176470588,0.625
CACM-3087,0.07246376811594203,0.625
CACM-1324,0.07142857142857142,0.625
CACM-1745,0.07042253521126761,0.625
CACM-0891,0.06944444444444445,0.625
CACM-0652,0.0684931506849315,0.625
CACM-2002,0.06756756756756757,0.625
CACM-1750,0.06666666666666667,0.625
CACM-2988,0.06578947368421052,0.625
CACM-3026,0.06493506493506493,0.625
CACM-2278,0.0641025641025641,0.625
CACM-3137,0.06329113924050633,0.625
CACM-1226,0.0625,0.625
CACM-1435,0.06172839506172839,0.625
CACM-2308,0.06097560975609756,0.625
CACM-3089,0.060240963855421686,0.625
CACM-3180,0.05952380952380952,0.625
CACM-2870,0.058823529411764705,0.625
CACM-2314,0.05813953488372093,0.625
CACM-3011,0.05747126436781609,0.625
CACM-2572,0.056818181818181816,0.625
CACM-2765,0.056179775280898875,0.625
CACM-2951,0.05555555555555555,0.625
CACM-2451,0.054945054945054944,0.625
CACM-1432,0.05434782608695652,0.625
CACM-2832,0.06451612903225806,0.75
CACM-2888,0.06382978723404255,0.75
CACM-1066,0.06315789473684211,0.75
CACM-1713,0.0625,0.75
CACM-2950,0.061855670103092786,0.75
CACM-1527,0.061224489795918366,0.75
CACM-0982,0.06060606060606061,0.75
CACM-2268,0.06,0.75
