Result,Precision,Recall
CACM-2110,0.0,0.0
CACM-2986,0.0,0.0
CACM-3163,0.0,0.0
CACM-2997,0.0,0.0
CACM-2936,0.0,0.0
CACM-2179,0.0,0.0
CACM-3162,0.0,0.0
CACM-2033,0.0,0.0
CACM-1989,0.0,0.0
CACM-2982,0.0,0.0
CACM-3037,0.0,0.0
CACM-3184,0.0,0.0
CACM-0799,0.0,0.0
CACM-2679,0.0,0.0
CACM-2665,0.0,0.0
CACM-2598,0.0,0.0
CACM-1693,0.0,0.0
CACM-1886,0.0,0.0
CACM-2838,0.0,0.0
CACM-3075,0.0,0.0
CACM-3131,0.0,0.0
CACM-3045,0.0,0.0
CACM-2903,0.0,0.0
CACM-1924,0.0,0.0
CACM-2902,0.0,0.0
CACM-3086,0.0,0.0
CACM-2453,0.0,0.0
CACM-2356,0.0,0.0
CACM-2911,0.0,0.0
CACM-1877,0.0,0.0
CACM-1973,0.0,0.0
CACM-2837,0.0,0.0
CACM-2220,0.0,0.0
CACM-1936,0.0,0.0
CACM-2916,0.0,0.0
CACM-1139,0.0,0.0
CACM-1997,0.0,0.0
CACM-3151,0.0,0.0
CACM-1613,0.0,0.0
CACM-2733,0.0,0.0
CACM-2111,0.0,0.0
CACM-1614,0.0,0.0
CACM-1140,0.0,0.0
CACM-2968,0.0,0.0
CACM-3073,0.0,0.0
CACM-2708,0.0,0.0
CACM-2251,0.0,0.0
CACM-2187,0.0,0.0
CACM-2216,0.0,0.0
CACM-2289,0.0,0.0
CACM-2912,0.0,0.0
CACM-1751,0.0,0.0
CACM-2107,0.0,0.0
CACM-2188,0.0,0.0
CACM-2524,0.0,0.0
CACM-2939,0.0,0.0
CACM-2109,0.0,0.0
CACM-1768,0.0,0.0
CACM-2046,0.0,0.0
CACM-3188,0.0,0.0
CACM-2833,0.0,0.0
CACM-1132,0.0,0.0
CACM-2734,0.0,0.0
CACM-2884,0.0,0.0
CACM-2674,0.0,0.0
CACM-2842,0.0,0.0
CACM-2927,0.0,0.0
CACM-2702,0.014705882352941176,0.09090909090909091
CACM-2435,0.014492753623188406,0.09090909090909091
CACM-2457,0.014285714285714285,0.09090909090909091
CACM-1565,0.014084507042253521,0.09090909090909091
CACM-2534,0.013888888888888888,0.09090909090909091
CACM-2221,0.0136986301369863,0.09090909090909091
CACM-2421,0.013513513513513514,0.09090909090909091
CACM-2452,0.013333333333333334,0.09090909090909091
CACM-2989,0.013157894736842105,0.09090909090909091
CACM-1572,0.012987012987012988,0.09090909090909091
CACM-2941,0.01282051282051282,0.09090909090909091
CACM-2882,0.012658227848101266,0.09090909090909091
CACM-2358,0.0125,0.09090909090909091
CACM-2944,0.012345679012345678,0.09090909090909091
CACM-2150,0.012195121951219513,0.09090909090909091
CACM-2438,0.012048192771084338,0.09090909090909091
CACM-2963,0.011904761904761904,0.09090909090909091
CACM-2889,0.011764705882352941,0.09090909090909091
CACM-1141,0.011627906976744186,0.09090909090909091
CACM-0849,0.011494252873563218,0.09090909090909091
CACM-3134,0.011363636363636364,0.09090909090909091
CACM-1421,0.011235955056179775,0.09090909090909091
CACM-1098,0.011111111111111112,0.09090909090909091
CACM-2938,0.01098901098901099,0.09090909090909091
CACM-3179,0.010869565217391304,0.09090909090909091
CACM-1084,0.010752688172043012,0.09090909090909091
CACM-1708,0.010638297872340425,0.09090909090909091
CACM-2454,0.010526315789473684,0.09090909090909091
CACM-0378,0.010416666666666666,0.09090909090909091
CACM-1134,0.010309278350515464,0.09090909090909091
CACM-2828,0.01020408163265306,0.09090909090909091
CACM-1919,0.010101010101010102,0.09090909090909091
CACM-2972,0.01,0.09090909090909091
