Result,Precision,Recall
CACM-3141,0.0,0.0
CACM-1461,0.0,0.0
CACM-2080,0.0,0.0
CACM-0243,0.0,0.0
CACM-2378,0.2,0.058823529411764705
CACM-1135,0.16666666666666666,0.058823529411764705
CACM-1854,0.2857142857142857,0.11764705882352941
CACM-2629,0.25,0.11764705882352941
CACM-0409,0.2222222222222222,0.11764705882352941
CACM-1750,0.2,0.11764705882352941
CACM-0307,0.18181818181818182,0.11764705882352941
CACM-0296,0.16666666666666666,0.11764705882352941
CACM-1191,0.15384615384615385,0.11764705882352941
CACM-1136,0.14285714285714285,0.11764705882352941
CACM-2168,0.13333333333333333,0.11764705882352941
CACM-0269,0.125,0.11764705882352941
CACM-0043,0.11764705882352941,0.11764705882352941
CACM-0225,0.1111111111111111,0.11764705882352941
CACM-1076,0.10526315789473684,0.11764705882352941
CACM-0525,0.1,0.11764705882352941
CACM-0776,0.09523809523809523,0.11764705882352941
CACM-0507,0.09090909090909091,0.11764705882352941
CACM-2522,0.08695652173913043,0.11764705882352941
CACM-0786,0.08333333333333333,0.11764705882352941
CACM-0394,0.08,0.11764705882352941
CACM-0428,0.07692307692307693,0.11764705882352941
CACM-0412,0.07407407407407407,0.11764705882352941
CACM-0107,0.07142857142857142,0.11764705882352941
CACM-1058,0.06896551724137931,0.11764705882352941
CACM-1755,0.06666666666666667,0.11764705882352941
CACM-1393,0.06451612903225806,0.11764705882352941
CACM-1950,0.0625,0.11764705882352941
CACM-3119,0.06060606060606061,0.11764705882352941
CACM-1399,0.058823529411764705,0.11764705882352941
CACM-1736,0.05714285714285714,0.11764705882352941
CACM-0089,0.05555555555555555,0.11764705882352941
CACM-0069,0.05405405405405406,0.11764705882352941
CACM-2009,0.05263157894736842,0.11764705882352941
CACM-0493,0.05128205128205128,0.11764705882352941
CACM-2069,0.05,0.11764705882352941
CACM-0911,0.04878048780487805,0.11764705882352941
CACM-2270,0.047619047619047616,0.11764705882352941
CACM-2266,0.046511627906976744,0.11764705882352941
CACM-3148,0.06818181818181818,0.17647058823529413
CACM-1199,0.06666666666666667,0.17647058823529413
CACM-2255,0.06521739130434782,0.17647058823529413
CACM-0082,0.06382978723404255,0.17647058823529413
CACM-0457,0.0625,0.17647058823529413
CACM-0822,0.061224489795918366,0.17647058823529413
CACM-2995,0.06,0.17647058823529413
CACM-0618,0.058823529411764705,0.17647058823529413
CACM-0652,0.057692307692307696,0.17647058823529413
CACM-1131,0.05660377358490566,0.17647058823529413
CACM-2796,0.05555555555555555,0.17647058823529413
CACM-0416,0.05454545454545454,0.17647058823529413
CACM-1514,0.05357142857142857,0.17647058823529413
CACM-3168,0.05263157894736842,0.17647058823529413
CACM-1069,0.05172413793103448,0.17647058823529413
CACM-2257,0.05084745762711865,0.17647058823529413
CACM-3157,0.05,0.17647058823529413
CACM-1753,0.04918032786885246,0.17647058823529413
CACM-0651,0.04838709677419355,0.17647058823529413
CACM-0597,0.047619047619047616,0.17647058823529413
CACM-2693,0.046875,0.17647058823529413
CACM-2688,0.046153846153846156,0.17647058823529413
CACM-1831,0.045454545454545456,0.17647058823529413
CACM-2360,0.04477611940298507,0.17647058823529413
CACM-2482,0.04411764705882353,0.17647058823529413
CACM-0025,0.043478260869565216,0.17647058823529413
CACM-2504,0.04285714285714286,0.17647058823529413
CACM-2407,0.04225352112676056,0.17647058823529413
CACM-2477,0.041666666666666664,0.17647058823529413
CACM-1466,0.0410958904109589,0.17647058823529413
CACM-0064,0.04054054054054054,0.17647058823529413
CACM-0987,0.04,0.17647058823529413
CACM-0463,0.039473684210526314,0.17647058823529413
CACM-1749,0.05194805194805195,0.23529411764705882
CACM-1360,0.05128205128205128,0.23529411764705882
CACM-2079,0.05063291139240506,0.23529411764705882
CACM-0866,0.05,0.23529411764705882
CACM-0985,0.04938271604938271,0.23529411764705882
CACM-2376,0.06097560975609756,0.29411764705882354
CACM-0008,0.060240963855421686,0.29411764705882354
CACM-0077,0.05952380952380952,0.29411764705882354
CACM-0041,0.058823529411764705,0.29411764705882354
CACM-0017,0.05813953488372093,0.29411764705882354
CACM-2174,0.05747126436781609,0.29411764705882354
CACM-0238,0.056818181818181816,0.29411764705882354
CACM-0392,0.056179775280898875,0.29411764705882354
CACM-0059,0.05555555555555555,0.29411764705882354
CACM-0109,0.054945054945054944,0.29411764705882354
CACM-0119,0.05434782608695652,0.29411764705882354
CACM-1105,0.053763440860215055,0.29411764705882354
CACM-1301,0.05319148936170213,0.29411764705882354
CACM-2774,0.05263157894736842,0.29411764705882354
CACM-1050,0.052083333333333336,0.29411764705882354
CACM-3063,0.05154639175257732,0.29411764705882354
CACM-0147,0.05102040816326531,0.29411764705882354
CACM-0364,0.050505050505050504,0.29411764705882354
CACM-0806,0.05,0.29411764705882354
