Result,Precision,Recall
CACM-1961,0.0,0.0
CACM-2932,0.0,0.0
CACM-2327,0.0,0.0
CACM-2714,0.25,0.125
CACM-2790,0.2,0.125
CACM-2333,0.16666666666666666,0.125
CACM-1368,0.14285714285714285,0.125
CACM-1262,0.125,0.125
CACM-1648,0.1111111111111111,0.125
CACM-2076,0.1,0.125
CACM-3007,0.09090909090909091,0.125
CACM-0141,0.08333333333333333,0.125
CACM-1266,0.07692307692307693,0.125
CACM-2685,0.07142857142857142,0.125
CACM-2927,0.06666666666666667,0.125
CACM-2975,0.0625,0.125
CACM-2700,0.058823529411764705,0.125
CACM-1158,0.05555555555555555,0.125
CACM-0950,0.05263157894736842,0.125
CACM-3156,0.1,0.25
CACM-2430,0.09523809523809523,0.25
CACM-2337,0.09090909090909091,0.25
CACM-3086,0.08695652173913043,0.25
CACM-2326,0.08333333333333333,0.25
CACM-1302,0.08,0.25
CACM-2973,0.07692307692307693,0.25
CACM-1948,0.07407407407407407,0.25
CACM-2702,0.07142857142857142,0.25
CACM-1828,0.06896551724137931,0.25
CACM-1424,0.06666666666666667,0.25
CACM-2649,0.06451612903225806,0.25
CACM-2266,0.0625,0.25
CACM-2785,0.06060606060606061,0.25
CACM-2121,0.058823529411764705,0.25
CACM-2648,0.05714285714285714,0.25
CACM-0392,0.05555555555555555,0.25
CACM-1795,0.05405405405405406,0.25
CACM-2895,0.05263157894736842,0.25
CACM-2346,0.05128205128205128,0.25
CACM-2401,0.05,0.25
CACM-0320,0.04878048780487805,0.25
CACM-2323,0.047619047619047616,0.25
CACM-2195,0.046511627906976744,0.25
CACM-2743,0.045454545454545456,0.25
CACM-2720,0.044444444444444446,0.25
CACM-1468,0.043478260869565216,0.25
CACM-1840,0.0425531914893617,0.25
CACM-2057,0.041666666666666664,0.25
CACM-1856,0.04081632653061224,0.25
CACM-1101,0.04,0.25
CACM-1967,0.0392156862745098,0.25
CACM-3059,0.038461538461538464,0.25
CACM-2545,0.03773584905660377,0.25
CACM-1841,0.037037037037037035,0.25
CACM-2865,0.03636363636363636,0.25
CACM-2189,0.03571428571428571,0.25
CACM-1048,0.03508771929824561,0.25
CACM-2557,0.034482758620689655,0.25
CACM-2175,0.03389830508474576,0.25
CACM-1143,0.03333333333333333,0.25
CACM-1725,0.03278688524590164,0.25
CACM-2028,0.03225806451612903,0.25
CACM-2504,0.031746031746031744,0.25
CACM-1678,0.03125,0.25
CACM-2255,0.03076923076923077,0.25
CACM-1846,0.030303030303030304,0.25
CACM-2859,0.029850746268656716,0.25
CACM-0940,0.029411764705882353,0.25
CACM-2596,0.028985507246376812,0.25
CACM-1533,0.02857142857142857,0.25
CACM-2851,0.028169014084507043,0.25
CACM-1334,0.027777777777777776,0.25
CACM-2580,0.0273972602739726,0.25
CACM-1806,0.02702702702702703,0.25
CACM-1013,0.02666666666666667,0.25
CACM-0678,0.02631578947368421,0.25
CACM-2080,0.025974025974025976,0.25
CACM-0335,0.02564102564102564,0.25
CACM-1382,0.02531645569620253,0.25
CACM-2476,0.025,0.25
CACM-1933,0.024691358024691357,0.25
CACM-3084,0.024390243902439025,0.25
CACM-1569,0.024096385542168676,0.25
CACM-0675,0.023809523809523808,0.25
CACM-2931,0.023529411764705882,0.25
CACM-2828,0.023255813953488372,0.25
CACM-1957,0.022988505747126436,0.25
CACM-1934,0.022727272727272728,0.25
CACM-1887,0.02247191011235955,0.25
CACM-2703,0.022222222222222223,0.25
CACM-3075,0.03296703296703297,0.375
CACM-2837,0.03260869565217391,0.375
CACM-2672,0.03225806451612903,0.375
CACM-2809,0.031914893617021274,0.375
CACM-1309,0.031578947368421054,0.375
CACM-1009,0.03125,0.375
CACM-2784,0.030927835051546393,0.375
CACM-2469,0.030612244897959183,0.375
CACM-1566,0.030303030303030304,0.375
CACM-2216,0.03,0.375
