Result,Precision,Recall
CACM-1256,0.0,0.0
CACM-2407,0.0,0.0
CACM-2479,0.0,0.0
CACM-2311,0.0,0.0
CACM-3150,0.0,0.0
CACM-1341,0.0,0.0
CACM-2738,0.0,0.0
CACM-0025,0.0,0.0
CACM-1461,0.0,0.0
CACM-0953,0.0,0.0
CACM-0652,0.0,0.0
CACM-2151,0.0,0.0
CACM-1959,0.0,0.0
CACM-2501,0.0,0.0
CACM-1387,0.0,0.0
CACM-1926,0.0625,0.25
CACM-0018,0.058823529411764705,0.25
CACM-0597,0.05555555555555555,0.25
CACM-0651,0.05263157894736842,0.25
CACM-1360,0.05,0.25
CACM-1856,0.047619047619047616,0.25
CACM-1196,0.045454545454545456,0.25
CACM-1071,0.043478260869565216,0.25
CACM-1484,0.041666666666666664,0.25
CACM-0238,0.04,0.25
CACM-0795,0.038461538461538464,0.25
CACM-3068,0.037037037037037035,0.25
CACM-1226,0.03571428571428571,0.25
CACM-2852,0.034482758620689655,0.25
CACM-2537,0.03333333333333333,0.25
CACM-1739,0.03225806451612903,0.25
CACM-2372,0.03125,0.25
CACM-1912,0.030303030303030304,0.25
CACM-0239,0.029411764705882353,0.25
CACM-2818,0.02857142857142857,0.25
CACM-2567,0.027777777777777776,0.25
CACM-1233,0.02702702702702703,0.25
CACM-1324,0.02631578947368421,0.25
CACM-2165,0.02564102564102564,0.25
CACM-1844,0.025,0.25
CACM-0274,0.024390243902439025,0.25
CACM-1951,0.023809523809523808,0.25
CACM-0143,0.023255813953488372,0.25
CACM-0435,0.022727272727272728,0.25
CACM-0643,0.022222222222222223,0.25
CACM-0987,0.021739130434782608,0.25
CACM-1541,0.02127659574468085,0.25
CACM-2198,0.020833333333333332,0.25
CACM-2730,0.02040816326530612,0.25
CACM-2621,0.02,0.25
CACM-2985,0.0196078431372549,0.25
CACM-0633,0.019230769230769232,0.25
CACM-1511,0.018867924528301886,0.25
CACM-2168,0.018518518518518517,0.25
CACM-2690,0.01818181818181818,0.25
CACM-2853,0.017857142857142856,0.25
CACM-1473,0.017543859649122806,0.25
CACM-2947,0.017241379310344827,0.25
CACM-2812,0.01694915254237288,0.25
CACM-0104,0.016666666666666666,0.25
CACM-1462,0.01639344262295082,0.25
CACM-1616,0.016129032258064516,0.25
CACM-2314,0.015873015873015872,0.25
CACM-1380,0.015625,0.25
CACM-2859,0.015384615384615385,0.25
CACM-3090,0.015151515151515152,0.25
CACM-2631,0.014925373134328358,0.25
CACM-1728,0.014705882352941176,0.25
CACM-2317,0.014492753623188406,0.25
CACM-0059,0.014285714285714285,0.25
CACM-0092,0.014084507042253521,0.25
CACM-1164,0.013888888888888888,0.25
CACM-2329,0.0136986301369863,0.25
CACM-2995,0.013513513513513514,0.25
CACM-2882,0.013333333333333334,0.25
CACM-3136,0.013157894736842105,0.25
CACM-1267,0.012987012987012988,0.25
CACM-1910,0.01282051282051282,0.25
CACM-1006,0.012658227848101266,0.25
CACM-1826,0.0125,0.25
CACM-2405,0.012345679012345678,0.25
CACM-2502,0.012195121951219513,0.25
CACM-2553,0.012048192771084338,0.25
CACM-2583,0.011904761904761904,0.25
CACM-2758,0.011764705882352941,0.25
CACM-2806,0.011627906976744186,0.25
CACM-3072,0.011494252873563218,0.25
CACM-3119,0.011363636363636364,0.25
CACM-3089,0.011235955056179775,0.25
CACM-0084,0.011111111111111112,0.25
CACM-2689,0.01098901098901099,0.25
CACM-2629,0.010869565217391304,0.25
CACM-1636,0.010752688172043012,0.25
CACM-2127,0.010638297872340425,0.25
CACM-1514,0.010526315789473684,0.25
CACM-1808,0.010416666666666666,0.25
CACM-2867,0.010309278350515464,0.25
CACM-0637,0.01020408163265306,0.25
CACM-2163,0.010101010101010102,0.25
CACM-3142,0.01,0.25
