Result,Precision,Recall
CACM-2882,0.0,0.0
CACM-3070,0.0,0.0
CACM-3048,0.3333333333333333,0.0196078431372549
CACM-3072,0.25,0.0196078431372549
CACM-3089,0.4,0.0392156862745098
CACM-3068,0.3333333333333333,0.0392156862745098
CACM-2452,0.42857142857142855,0.058823529411764705
CACM-2798,0.5,0.0784313725490196
CACM-2318,0.5555555555555556,0.09803921568627451
CACM-2859,0.6,0.11764705882352941
CACM-2319,0.6363636363636364,0.13725490196078433
CACM-1827,0.5833333333333334,0.13725490196078433
CACM-2522,0.5384615384615384,0.13725490196078433
CACM-2106,0.5,0.13725490196078433
CACM-2188,0.4666666666666667,0.13725490196078433
CACM-2344,0.4375,0.13725490196078433
CACM-2988,0.47058823529411764,0.1568627450980392
CACM-2542,0.4444444444444444,0.1568627450980392
CACM-2894,0.42105263157894735,0.1568627450980392
CACM-2951,0.4,0.1568627450980392
CACM-1518,0.42857142857142855,0.17647058823529413
CACM-2535,0.45454545454545453,0.19607843137254902
CACM-1938,0.43478260869565216,0.19607843137254902
CACM-2716,0.4166666666666667,0.19607843137254902
CACM-3147,0.4,0.19607843137254902
CACM-2741,0.4230769230769231,0.21568627450980393
CACM-2984,0.4444444444444444,0.23529411764705882
CACM-2314,0.42857142857142855,0.23529411764705882
CACM-2849,0.41379310344827586,0.23529411764705882
CACM-3136,0.4,0.23529411764705882
CACM-1719,0.41935483870967744,0.2549019607843137
CACM-2812,0.40625,0.2549019607843137
CACM-3119,0.42424242424242425,0.27450980392156865
CACM-2862,0.4411764705882353,0.29411764705882354
CACM-2888,0.42857142857142855,0.29411764705882354
CACM-2852,0.4166666666666667,0.29411764705882354
CACM-2669,0.43243243243243246,0.3137254901960784
CACM-1032,0.42105263157894735,0.3137254901960784
CACM-2990,0.41025641025641024,0.3137254901960784
CACM-2711,0.4,0.3137254901960784
CACM-1653,0.4146341463414634,0.3333333333333333
CACM-1728,0.40476190476190477,0.3333333333333333
CACM-3153,0.3953488372093023,0.3333333333333333
CACM-1951,0.38636363636363635,0.3333333333333333
CACM-1908,0.37777777777777777,0.3333333333333333
CACM-2372,0.3695652173913043,0.3333333333333333
CACM-2840,0.3617021276595745,0.3333333333333333
CACM-2375,0.3541666666666667,0.3333333333333333
CACM-3002,0.3469387755102041,0.3333333333333333
CACM-2870,0.34,0.3333333333333333
CACM-3137,0.3333333333333333,0.3333333333333333
CACM-2048,0.3269230769230769,0.3333333333333333
CACM-1572,0.33962264150943394,0.35294117647058826
CACM-1199,0.3333333333333333,0.35294117647058826
CACM-2571,0.32727272727272727,0.35294117647058826
CACM-1680,0.32142857142857145,0.35294117647058826
CACM-3144,0.3157894736842105,0.35294117647058826
CACM-2892,0.3103448275862069,0.35294117647058826
CACM-3032,0.3050847457627119,0.35294117647058826
CACM-2245,0.3,0.35294117647058826
CACM-3142,0.29508196721311475,0.35294117647058826
CACM-1844,0.2903225806451613,0.35294117647058826
CACM-2046,0.2857142857142857,0.35294117647058826
CACM-2967,0.28125,0.35294117647058826
CACM-1750,0.27692307692307694,0.35294117647058826
CACM-2851,0.2727272727272727,0.35294117647058826
CACM-2624,0.26865671641791045,0.35294117647058826
CACM-2402,0.2647058823529412,0.35294117647058826
CACM-1671,0.2608695652173913,0.35294117647058826
CACM-2629,0.2571428571428571,0.35294117647058826
CACM-2715,0.2535211267605634,0.35294117647058826
CACM-2718,0.25,0.35294117647058826
CACM-1591,0.2465753424657534,0.35294117647058826
CACM-1652,0.24324324324324326,0.35294117647058826
CACM-3067,0.25333333333333335,0.37254901960784315
CACM-2092,0.25,0.37254901960784315
CACM-1393,0.24675324675324675,0.37254901960784315
CACM-2714,0.24358974358974358,0.37254901960784315
CACM-2969,0.24050632911392406,0.37254901960784315
CACM-2710,0.2375,0.37254901960784315
CACM-2002,0.2345679012345679,0.37254901960784315
CACM-1892,0.24390243902439024,0.39215686274509803
CACM-1699,0.24096385542168675,0.39215686274509803
CACM-3157,0.23809523809523808,0.39215686274509803
CACM-1066,0.23529411764705882,0.39215686274509803
CACM-2217,0.23255813953488372,0.39215686274509803
CACM-2765,0.2413793103448276,0.4117647058823529
CACM-2406,0.23863636363636365,0.4117647058823529
CACM-2593,0.23595505617977527,0.4117647058823529
CACM-2017,0.23333333333333334,0.4117647058823529
CACM-1385,0.23076923076923078,0.4117647058823529
CACM-2572,0.22826086956521738,0.4117647058823529
CACM-2451,0.22580645161290322,0.4117647058823529
CACM-3088,0.23404255319148937,0.43137254901960786
CACM-2977,0.23157894736842105,0.43137254901960786
CACM-3201,0.22916666666666666,0.43137254901960786
CACM-3049,0.2268041237113402,0.43137254901960786
CACM-1533,0.23469387755102042,0.45098039215686275
CACM-1805,0.24242424242424243,0.47058823529411764
CACM-1226,0.24,0.47058823529411764
