Result,Precision,Recall
CACM-3080,0.0,0.0
CACM-1223,0.5,0.0625
CACM-2106,0.3333333333333333,0.0625
CACM-2423,0.25,0.0625
CACM-2929,0.2,0.0625
CACM-2897,0.16666666666666666,0.0625
CACM-1487,0.14285714285714285,0.0625
CACM-1134,0.25,0.125
CACM-1676,0.2222222222222222,0.125
CACM-3066,0.2,0.125
CACM-2253,0.18181818181818182,0.125
CACM-2716,0.16666666666666666,0.125
CACM-1665,0.15384615384615385,0.125
CACM-3054,0.14285714285714285,0.125
CACM-1947,0.2,0.1875
CACM-3201,0.1875,0.1875
CACM-1542,0.17647058823529413,0.1875
CACM-2701,0.16666666666666666,0.1875
CACM-3005,0.15789473684210525,0.1875
CACM-2812,0.15,0.1875
CACM-1807,0.19047619047619047,0.25
CACM-1652,0.18181818181818182,0.25
CACM-2629,0.17391304347826086,0.25
CACM-3140,0.16666666666666666,0.25
CACM-2344,0.16,0.25
CACM-1856,0.15384615384615385,0.25
CACM-2858,0.14814814814814814,0.25
CACM-3130,0.14285714285714285,0.25
CACM-3125,0.13793103448275862,0.25
CACM-3171,0.13333333333333333,0.25
CACM-2919,0.12903225806451613,0.25
CACM-2904,0.125,0.25
CACM-1162,0.12121212121212122,0.25
CACM-3069,0.11764705882352941,0.25
CACM-1747,0.11428571428571428,0.25
CACM-1658,0.1111111111111111,0.25
CACM-2035,0.10810810810810811,0.25
CACM-2699,0.10526315789473684,0.25
CACM-1160,0.10256410256410256,0.25
CACM-1393,0.1,0.25
CACM-2714,0.0975609756097561,0.25
CACM-3157,0.09523809523809523,0.25
CACM-1886,0.09302325581395349,0.25
CACM-2491,0.09090909090909091,0.25
CACM-1824,0.08888888888888889,0.25
CACM-2944,0.08695652173913043,0.25
CACM-2746,0.0851063829787234,0.25
CACM-2888,0.08333333333333333,0.25
CACM-2850,0.08163265306122448,0.25
CACM-2138,0.08,0.25
CACM-1788,0.0784313725490196,0.25
CACM-3154,0.07692307692307693,0.25
CACM-3087,0.07547169811320754,0.25
CACM-2931,0.07407407407407407,0.25
CACM-2726,0.07272727272727272,0.25
CACM-1307,0.07142857142857142,0.25
CACM-3067,0.07017543859649122,0.25
CACM-2264,0.06896551724137931,0.25
CACM-1564,0.06779661016949153,0.25
CACM-2433,0.06666666666666667,0.25
CACM-2871,0.06557377049180328,0.25
CACM-2314,0.06451612903225806,0.25
CACM-1523,0.06349206349206349,0.25
CACM-2645,0.0625,0.25
CACM-2898,0.06153846153846154,0.25
CACM-3068,0.06060606060606061,0.25
CACM-2979,0.05970149253731343,0.25
CACM-2923,0.07352941176470588,0.3125
CACM-1012,0.07246376811594203,0.3125
CACM-2877,0.07142857142857142,0.3125
CACM-3077,0.07042253521126761,0.3125
CACM-3142,0.06944444444444445,0.3125
CACM-3147,0.0684931506849315,0.3125
CACM-2916,0.06756756756756757,0.3125
CACM-1591,0.06666666666666667,0.3125
CACM-1264,0.06578947368421052,0.3125
CACM-2943,0.06493506493506493,0.3125
CACM-2060,0.0641025641025641,0.3125
CACM-1728,0.06329113924050633,0.3125
CACM-1066,0.0625,0.3125
CACM-2835,0.06172839506172839,0.3125
CACM-2542,0.06097560975609756,0.3125
CACM-3143,0.060240963855421686,0.3125
CACM-3115,0.05952380952380952,0.3125
CACM-3094,0.058823529411764705,0.3125
CACM-2622,0.05813953488372093,0.3125
CACM-1385,0.05747126436781609,0.3125
CACM-3150,0.056818181818181816,0.3125
CACM-3127,0.056179775280898875,0.3125
CACM-3175,0.05555555555555555,0.3125
CACM-3196,0.054945054945054944,0.3125
CACM-3121,0.05434782608695652,0.3125
CACM-2527,0.053763440860215055,0.3125
CACM-2470,0.05319148936170213,0.3125
CACM-3112,0.05263157894736842,0.3125
CACM-2740,0.052083333333333336,0.3125
CACM-2840,0.05154639175257732,0.3125
CACM-2054,0.05102040816326531,0.3125
CACM-2233,0.050505050505050504,0.3125
CACM-3138,0.05,0.3125
